cand,players,tag,salary,book_rank,book_rank_cov,sel_mean,sel_p194,aud_mean,aud_p194,gen_mean,book_rank_wemax,actual,actual_rank,actual_payout,e_payout,p_cash,p_top1000,p_top100,sim_mean,sim_q99,e_payout_capped,e_log
276,"00-0034383,00-0034855,00-0036900,00-0038542,00-0039361,00-0039915,00-0040129,00-0041048,JAX_DST",boom,49300,,,122.96869,0.0053,122.9687,0.0052,122.9687,,128.04,567195,0.0,4.2008,0.2359,0.0032,0.0004,122.96869,186.00526,3.9008,0.5751059411053753
277,"00-0036442,00-0036900,00-0038619,00-0039066,00-0039139,00-0039361,00-0039919,00-0040122,JAX_DST",boom,50000,,,129.50984,0.005,129.50983,0.0058,129.50983,,145.56,371770,0.0,3.4421,0.3059,0.0012,0.0,129.50984,187.44519,3.4421,0.719458844370881
278,"00-0033119,00-0034844,00-0036555,00-0037740,00-0037744,00-0039811,00-0039849,00-0039915,JAX_DST",boom,49200,,,118.912476,0.0012,118.912476,0.0022,118.912476,,127.78,569788,0.0,3.4372,0.1867,0.0018,0.0004,118.91249,177.45964,2.8372,0.45024195527321265
279,"00-0033293,00-0034753,00-0034796,00-0036963,00-0038542,00-0038997,00-0039064,00-0039890,PHI_DST",boom,50000,,,119.45743,0.0022,119.45743,0.003,119.45743,,154.56,274579,0.0,2.9022,0.1922,0.0013,0.0002,119.45743,180.23726,2.6022,0.4588927518402231
280,"00-0031588,00-0036410,00-0036442,00-0037240,00-0039139,00-0039814,00-0040129,00-0040784,PHI_DST",boom,49800,,,116.3475,0.0016,116.3475,0.0006,116.3475,,106.96,738825,0.0,1.4169,0.1322,0.0007,0.0,116.3475,174.6502,1.4169,0.3057900455526423
281,"00-0033921,00-0035229,00-0035631,00-0036275,00-0036442,00-0036900,00-0036963,00-0037248,JAX_DST",boom,50000,,,123.921425,0.0027,123.92141,0.003,123.921425,,132.16,522827,0.0,4.225,0.2194,0.0013,0.0004,123.921425,179.54523,2.825,0.5147919955585929
282,"00-0033921,00-0034844,00-0034855,00-0036555,00-0036900,00-0039849,00-0040126,00-0040129,CLE_DST",boom,49900,69.0,,123.28438,0.0037,123.284386,0.0029,123.284386,31.0,74.44,825755,0.0,3.5969,0.2289,0.0011,0.0002,123.28438,183.84828,2.9969,0.5454088436355797
283,"00-0035659,00-0035662,00-0038542,00-0038544,00-0039139,00-0039686,00-0039910,00-0040666,JAX_DST",boom,49100,,,115.1542,0.0012,115.1542,0.0007,115.1542,,115.96,678043,0.0,1.7008,0.1223,0.0011,0.0001,115.1542,171.87155,1.5508,0.28831221334851437
284,"00-0031588,00-0034844,00-0034960,00-0035659,00-0036223,00-0038606,00-0039910,00-0040128,LV_DST",boom,50000,,,112.470665,0.0015,112.47067,0.0018,112.47067,,126.46,583174,0.0,2.7967,0.1428,0.0021,0.0002,112.47067,175.54051,2.4967,0.348570857696321
285,"00-0033106,00-0036973,00-0037240,00-0039065,00-0039139,00-0039849,00-0039915,00-0041438,JAX_DST",boom,49900,78.0,23.0,126.358826,0.0101,126.358826,0.0083,126.35881,,131.44,530614,0.0,15.6275,0.2738,0.0043,0.0007,126.358826,194.01065,4.8775,0.67095262373221
286,"00-0036407,00-0036900,00-0036973,00-0037239,00-0039139,00-0040126,00-0040743,00-0041067,JAX_DST",boom,49900,,,125.96445,0.0069,125.96445,0.0061,125.96445,,140.8,425995,0.0,6.3684,0.2578,0.0028,0.0007,125.96444,189.60388,3.9684,0.6174245505550554
287,"00-0034383,00-0034844,00-0036550,00-0036554,00-0037248,00-0039163,00-0039893,00-0040666,JAX_DST",boom,49300,,,119.26498,0.0024,119.26498,0.0024,119.26498,,95.36,790280,0.0,103.8553,0.1978,0.0033,0.0006,119.26498,180.93167,3.5553,0.48429660860170787
288,"00-0035659,00-0036912,00-0038542,00-0039040,00-0039910,00-0039912,00-0040390,00-0041027,JAX_DST",boom,49100,,,108.20785,0.0005,108.20785,0.0003,108.20785,,97.26,783588,0.0,0.9795,0.0843,0.0006,0.0,108.20785,163.1954,0.9795,0.19686053477981963
289,"00-0031588,00-0033662,00-0034844,00-0036900,00-0036970,00-0037228,00-0037238,00-0039893,JAX_DST",boom,49400,,,108.61534,0.0005,108.61535,0.0001,108.61534,,72.22,826992,0.0,1.0216,0.0927,0.0005,0.0,108.61535,166.29454,1.0216,0.2169824949128119
290,"00-0032764,00-0034827,00-0035710,00-0037664,00-0039040,00-0039361,00-0039491,00-0040128,JAX_DST",boom,49000,55.0,,121.2127,0.0025,121.2127,0.0033,121.21268,44.0,174.44,109192,8.0,5.0298,0.2167,0.0024,0.0004,121.2127,180.41121,3.3298,0.5239566047343922
291,"00-0033293,00-0035228,00-0035229,00-0036322,00-0038542,00-0039064,00-0039146,00-0039915,JAX_DST",boom,49700,25.0,10.0,121.20344,0.0073,121.20344,0.0055,121.20344,22.0,152.92,291673,0.0,21.413,0.231,0.0074,0.0011,121.20344,189.1731,6.213,0.5896577317924045
292,"00-0036322,00-0036555,00-0037740,00-0037744,00-0038994,00-0039811,00-0039923,00-0040124,JAX_DST",boom,50000,,,113.32815,0.0009,113.32815,0.001,113.32815,,121.5,630801,0.0,16.4464,0.1396,0.0021,0.0004,113.32815,172.17429,2.3464,0.3382397026878968
293,"00-0034855,00-0036410,00-0037256,00-0037664,00-0038129,00-0038597,00-0040129,00-0040784,LAC_DST",boom,49100,,,111.85407,0.0013,111.854065,0.0013,111.854065,,82.04,818713,0.0,1.3129,0.1196,0.0005,0.0,111.85407,172.34302,1.3129,0.277476282196114
294,"00-0031588,00-0034351,00-0035685,00-0036389,00-0036555,00-0036912,00-0037248,00-0038994,LV_DST",boom,49900,,,116.526924,0.0014,116.52691,0.0016,116.52691,,147.72,347528,0.0,2.0474,0.1692,0.0009,0.0,116.526924,176.10509,2.0474,0.4019450831841871
295,"00-0035640,00-0036275,00-0036355,00-0037228,00-0037744,00-0038544,00-0039915,00-0040719,JAX_DST",boom,49600,59.0,42.0,121.37128,0.0043,121.37128,0.0031,121.37128,53.0,139.16000000000005,444169,0.0,8.0785,0.2209,0.0033,0.0009,121.37128,182.52179,4.1785,0.535718775122161
296,"00-0036555,00-0036973,00-0038117,00-0039139,00-0039918,00-0039919,00-0040126,00-0041438,JAX_DST",boom,49900,60.0,,125.0899,0.0049,125.08991,0.0046,125.0899,49.0,150.16,320906,0.0,7.9637,0.2591,0.0051,0.0011,125.08991,184.77423,5.1137,0.6341430565170076
297,"00-0034771,00-0035685,00-0036252,00-0036554,00-0036894,00-0038542,00-0039040,00-0039915,JAX_DST",boom,49300,,,111.38992,0.001,111.38992,0.0007,111.38992,,148.6,337975,0.0,2.276,0.1236,0.0019,0.0001,111.38994,170.13881,1.976,0.2966197684947885
298,"00-0033921,00-0034855,00-0036900,00-0037248,00-0038129,00-0038933,00-0039064,00-0039361,JAX_DST",boom,49900,61.0,40.0,124.90165,0.0077,124.90165,0.0085,124.901665,56.0,125.94,588441,0.0,6.5723,0.2746,0.0056,0.0008,124.90165,189.97357,5.3723,0.6831380898555123
299,"00-0032764,00-0034844,00-0035659,00-0037740,00-0038120,00-0039064,00-0039686,00-0039910,PHI_DST",boom,49900,,,115.9195,0.0011,115.91949,0.0013,115.9195,,137.06,468070,0.0,2.6084,0.1663,0.0015,0.0001,115.91949,175.66872,2.3084,0.39736842502918673
300,"00-0032764,00-0036040,00-0037740,00-0039040,00-0039139,00-0039424,00-0040735,00-0040743,JAX_DST",boom,49200,,,127.42225,0.0031,127.42225,0.0044,127.42225,,187.4,48824,10.0,3.2622,0.267,0.0006,0.0001,127.42225,183.01393,2.8622,0.6201867998586514
301,"00-0023459,00-0032764,00-0035640,00-0036252,00-0036970,00-0039139,00-0039890,00-0040666,JAX_DST",boom,49200,,,121.37159,0.0022,121.3716,0.0025,121.37159,,136.54000000000002,474266,0.0,13.0812,0.2085,0.0029,0.0002,121.3716,179.79837,3.1812,0.5045028285124509
302,"00-0036040,00-0036275,00-0037239,00-0038997,00-0039139,00-0039376,00-0039919,00-0040666,JAX_DST",boom,49300,,,122.260086,0.0031,122.26008,0.0024,122.260086,,153.79999999999998,282488,0.0,8.4798,0.1984,0.0014,0.0002,122.260086,180.62436,2.4798,0.4648019407156648
303,"00-0036912,00-0037248,00-0039040,00-0039361,00-0039491,00-0039918,00-0040735,00-0041558,JAX_DST",boom,49100,,,117.61558,0.0016,117.61558,0.0006,117.61558,,147.66,348000,0.0,1.7155,0.1594,0.0004,0.0,117.61558,172.24545,1.7155,0.3715127716913345
304,"00-0034351,00-0034844,00-0036389,00-0036912,00-0039355,00-0039915,00-0040129,00-0040666,JAX_DST",boom,50000,62.0,29.0,120.80253,0.0057,120.80253,0.0061,120.80253,,118.52,657314,0.0,4.4105,0.2226,0.0037,0.0005,120.802536,186.83676,3.9605,0.5488934899099093
305,"00-0033921,00-0035659,00-0036275,00-0036410,00-0036442,00-0038994,00-0039139,00-0039814,JAX_DST",boom,49900,,,119.250725,0.0012,119.250725,0.0013,119.250725,,121.76,628223,0.0,1.666,0.1625,0.0006,0.0,119.250725,174.94125,1.666,0.3756197913523471
306,"00-0033293,00-0034827,00-0036264,00-0036322,00-0038996,00-0040129,00-0040666,00-0040667,JAX_DST",boom,49500,,,116.84736,0.0016,116.84736,0.0025,116.847374,,148.28,341478,0.0,10.1128,0.1704,0.0024,0.0002,116.84736,177.44182,2.8128,0.4132798718790509
307,"00-0035685,00-0036040,00-0036554,00-0036900,00-0037239,00-0038618,00-0039139,00-0039376,JAX_DST",boom,49800,,,123.72545,0.0043,123.72545,0.0053,123.72545,,155.7,263039,0.0,9.9204,0.2315,0.0032,0.0003,123.72545,186.79352,3.7204,0.5621985510636325
308,"00-0034844,00-0035662,00-0036389,00-0036900,00-0036912,00-0037664,00-0039065,00-0040242,LV_DST",boom,50000,,,119.91585,0.0045,119.91585,0.0042,119.91585,,90.72,803302,0.0,8.2348,0.1994,0.003,0.0004,119.91585,184.81648,3.4348,0.48912528252156434
309,"00-0034827,00-0034857,00-0036275,00-0036555,00-0037248,00-0038608,00-0038933,00-0040124,JAX_DST",boom,50000,33.0,21.0,117.49182,0.005,117.49182,0.0041,117.49182,82.0,180.26,77634,8.0,8.4426,0.2008,0.0071,0.0012,117.49185,184.89432,5.8426,0.5211373991696459
310,"00-0034753,00-0034796,00-0036223,00-0039064,00-0039139,00-0039342,00-0039491,00-0040124,PHI_DST",boom,50000,,,122.58586,0.0056,122.58586,0.0046,122.58586,,181.86,70267,8.0,110.4283,0.2351,0.0027,0.0007,122.58586,188.4362,3.8783,0.5753060068949151
311,"00-0032764,00-0034796,00-0034844,00-0035685,00-0036550,00-0036963,00-0040128,00-0040870,JAX_DST",boom,49200,,38.0,118.615875,0.0048,118.615875,0.0051,118.615875,,159.26,227762,0.0,4.9814,0.1926,0.0044,0.0008,118.615875,186.75298,4.1314,0.4808227019865005
312,"00-0036275,00-0036963,00-0037252,00-0038128,00-0039040,00-0039880,00-0039915,00-0040122,JAX_DST",boom,49500,11.0,13.0,123.69576,0.0073,123.69578,0.0058,123.69578,4.0,171.4,129159,8.0,10.5454,0.2526,0.0071,0.0021,123.69578,190.0421,6.6454,0.6370450081234549
313,"00-0034855,00-0036275,00-0036410,00-0036963,00-0036973,00-0038129,00-0038542,00-0040237,JAX_DST",boom,49600,,,125.73025,0.0026,125.73025,0.0028,125.73025,,151.94,302150,0.0,3.7245,0.2435,0.0019,0.0003,125.73025,180.23376,3.3745,0.5738495185884482
314,"00-0035640,00-0036410,00-0036442,00-0036900,00-0037228,00-0040129,00-0040242,00-0040736,JAX_DST",boom,49500,,,122.229576,0.0045,122.229576,0.0036,122.229576,,85.25999999999999,814116,0.0,4.2203,0.2267,0.0025,0.0004,122.229576,185.24786,3.3703,0.5481327087845095
315,"00-0032950,00-0034844,00-0035229,00-0035659,00-0036322,00-0036554,00-0036973,00-0038124,JAX_DST",boom,49400,,,120.07863,0.0019,120.07863,0.0024,120.07863,,161.12,210582,0.0,3.8305,0.2022,0.0022,0.0003,120.07863,177.95543,3.0305,0.48518226850798635
316,"00-0034855,00-0035261,00-0036223,00-0036900,00-0038563,00-0038597,00-0040129,00-0041094,JAX_DST",boom,49800,,,124.00832,0.0044,124.00832,0.0031,124.00832,,96.14,787918,0.0,3.0567,0.2439,0.0013,0.0001,124.00834,183.66147,2.9567,0.5772509367883328
317,"00-0030279,00-0034960,00-0036223,00-0036971,00-0038606,00-0039065,00-0039139,00-0040784,PHI_DST",boom,49500,,84.0,116.65535,0.0024,116.65533,0.0024,116.65535,,150.3,319464,0.0,7.3482,0.1637,0.0029,0.001,116.655334,176.31871,3.3982,0.39682126701564013
318,"00-0036407,00-0036410,00-0036963,00-0036971,00-0038606,00-0038935,00-0039040,00-0040122,JAX_DST",boom,49900,52.0,,122.74442,0.0018,122.744415,0.0029,122.744415,30.0,157.2,247758,0.0,3.6427,0.224,0.0024,0.0003,122.74442,179.2122,3.3427,0.5350326032520807
319,"00-0033119,00-0036223,00-0036275,00-0038559,00-0039849,00-0039915,00-0040128,00-0041027,JAX_DST",boom,49400,84.0,,117.7847,0.0047,117.78471,0.0048,117.78471,67.0,148.38,340442,0.0,116.9219,0.2028,0.0062,0.0014,117.7847,185.87987,5.5719,0.5193191671951637
320,"00-0036259,00-0036900,00-0037252,00-0037666,00-0038128,00-0038542,00-0038597,00-0040122,JAX_DST",boom,49200,,,116.68842,0.0012,116.68844,0.0019,116.68842,,123.5,612183,0.0,5.942,0.1481,0.0015,0.0001,116.68842,175.5321,2.042,0.3510590847386301
321,"00-0033293,00-0034351,00-0034844,00-0036322,00-0036389,00-0036912,00-0037238,00-0040164,JAX_DST",boom,49800,,52.0,114.0114,0.0049,114.0114,0.0028,114.0114,,126.82,579738,0.0,3.8381,0.1613,0.003,0.0006,114.0114,182.0565,3.0381,0.3963442566683941
322,"00-0034829,00-0035659,00-0036442,00-0036900,00-0038994,00-0038997,00-0039361,00-0040719,JAX_DST",boom,49400,,,119.05557,0.0018,119.05557,0.0016,119.05557,,90.36,804094,0.0,2.2014,0.1802,0.0007,0.0001,119.05557,175.01228,2.1014,0.4206288024877874
323,"00-0035640,00-0036275,00-0036555,00-0036912,00-0037248,00-0039918,00-0040126,00-0041051,JAX_DST",boom,49400,,,117.193665,0.0024,117.193665,0.002,117.19365,,135.56,484898,0.0,3.0356,0.1797,0.0025,0.0001,117.193665,181.34517,2.8856,0.4392327104923631
324,"00-0035229,00-0035685,00-0036554,00-0037248,00-0038544,00-0038608,00-0039139,00-0039163,JAX_DST",boom,49300,,78.0,120.57787,0.0059,120.57787,0.0061,120.57787,,149.45999999999998,328606,0.0,9.0389,0.2178,0.0085,0.0015,120.57787,186.57076,6.5389,0.567443029525229
325,"00-0034960,00-0036275,00-0036971,00-0037664,00-0038606,00-0039040,00-0040122,00-0040663,JAX_DST",boom,49400,,,117.03331,0.001,117.033325,0.0014,117.03331,,166.5,165044,8.0,2.7538,0.1642,0.0016,0.0001,117.03331,172.65178,2.1038,0.39126419949334734
326,"00-0032764,00-0034753,00-0034796,00-0038563,00-0039064,00-0039139,00-0039893,00-0041125,JAX_DST",boom,49000,,,118.5049,0.005,118.50491,0.0061,118.5049,,168.45999999999998,150054,8.0,14.1204,0.1968,0.0028,0.0004,118.5049,185.93918,3.3204,0.4833193184212792
327,"00-0038120,00-0038393,00-0038542,00-0039139,00-0039910,00-0039912,00-0040129,00-0041040,JAX_DST",boom,49100,,,112.59136,0.0003,112.59136,0.0007,112.59135,,165.36,173861,0.0,3.3803,0.0985,0.0009,0.0005,112.59136,166.60477,1.5803,0.23385033620263357
328,"00-0033526,00-0036410,00-0036442,00-0036900,00-0038933,00-0039424,00-0040122,00-0040129,JAX_DST",boom,49900,,82.0,121.00952,0.0048,121.00954,0.0042,121.00952,,136.16,478093,0.0,4.8562,0.2064,0.0022,0.0004,121.00952,185.95891,3.1562,0.4973263831256061
329,"00-0034844,00-0035261,00-0036410,00-0037664,00-0038542,00-0039910,00-0039912,00-0041040,JAX_DST",boom,49100,,,107.8092,0.0003,107.8092,0.0002,107.8092,,110.76,715522,0.0,1.0865,0.0756,0.0005,0.0001,107.80921,162.73723,1.0365,0.17745886813256034
330,"00-0034351,00-0035659,00-0036223,00-0036410,00-0037238,00-0037809,00-0039910,00-0040784,PHI_DST",boom,49100,,,112.05218,0.0007,112.05218,0.0006,112.05218,,98.86,777921,0.0,3.1628,0.1172,0.0018,0.0004,112.05218,169.86473,1.9128,0.2806129703861772
331,"00-0030565,00-0035261,00-0036963,00-0037740,00-0038120,00-0039139,00-0039893,00-0040736,JAX_DST",boom,49400,56.0,87.0,120.977,0.0043,120.977,0.0057,120.977,88.0,138.5,451904,0.0,17.8302,0.2121,0.0043,0.0007,120.977,185.63184,4.2302,0.5244823282596004
332,"00-0026158,00-0036223,00-0036410,00-0036900,00-0036919,00-0040124,00-0040128,00-0040138,JAX_DST",boom,49000,,,114.71822,0.0016,114.71822,0.0015,114.71822,,83.10000000000001,817269,0.0,1.5066,0.1365,0.001,0.0,114.71822,174.8862,1.5066,0.31823842973438105
333,"00-0031588,00-0034844,00-0036223,00-0037239,00-0037809,00-0038563,00-0039910,00-0040735,JAX_DST",boom,49500,,,117.88804,0.0016,117.88802,0.0015,117.88802,,131.26,532574,0.0,2.7529,0.16,0.0023,0.0002,117.88804,175.51958,2.5029,0.384919523674882
334,"00-0033293,00-0034351,00-0035228,00-0036259,00-0036322,00-0036900,00-0038685,00-0040666,JAX_DST",boom,49000,,,115.026276,0.0029,115.026276,0.003,115.026276,,93.92,794731,0.0,3.6996,0.1553,0.0028,0.0003,115.026276,180.363,2.7996,0.3812550804273624
335,"00-0035710,00-0036223,00-0036252,00-0036275,00-0036900,00-0037664,00-0039796,00-0040128,JAX_DST",boom,49700,,,117.89648,0.0035,117.89648,0.0051,117.89648,,116.94,670438,0.0,3.6383,0.1915,0.0036,0.0003,117.89648,184.06302,3.5383,0.4748050533524095
336,"00-0034857,00-0035685,00-0037248,00-0037261,00-0037740,00-0038544,00-0038933,00-0039064,JAX_DST",boom,49900,,90.0,116.41316,0.0035,116.41316,0.0038,116.41316,,167.06,160522,8.0,4.2771,0.1796,0.0051,0.0005,116.41316,181.70312,4.1771,0.45650124224585514
337,"00-0035685,00-0036554,00-0037240,00-0037261,00-0038608,00-0039139,00-0039163,00-0040128,JAX_DST",boom,49800,,,117.83927,0.0051,117.83927,0.0055,117.83927,,150.06,322080,0.0,107.3355,0.1945,0.0069,0.0012,117.83927,184.93414,5.4355,0.5023328281151257
338,"00-0035228,00-0035229,00-0036223,00-0036259,00-0036410,00-0036900,00-0040666,00-0040667,JAX_DST",boom,49400,,,122.97133,0.0027,122.97134,0.0038,122.97133,,90.22,804491,0.0,3.5781,0.2221,0.0027,0.0003,122.97133,182.2818,3.4281,0.5337899150278193
339,"00-0035228,00-0035229,00-0036322,00-0036912,00-0037664,00-0039811,00-0040122,00-0040719,JAX_DST",boom,49000,77.0,,118.73242,0.0022,118.73242,0.0021,118.73244,,126.02,587729,0.0,3.1481,0.1836,0.0025,0.0002,118.73244,177.6282,2.9481,0.4431350276550925
340,"00-0035662,00-0036442,00-0036900,00-0038129,00-0038542,00-0038597,00-0038619,00-0039361,JAX_DST",boom,49400,,,123.5724,0.0069,123.5724,0.0063,123.5724,,111.56,710165,0.0,5.1323,0.2524,0.0039,0.0004,123.5724,190.2794,4.1323,0.6147651445610228
341,"00-0034383,00-0035659,00-0036554,00-0037248,00-0037740,00-0038606,00-0039163,00-0039361,JAX_DST",boom,49000,,,118.906685,0.0017,118.9067,0.0022,118.9067,,127.96,567791,0.0,4.5484,0.1988,0.0029,0.0004,118.906685,178.52148,3.4484,0.4846311634478441
342,"00-0034351,00-0035659,00-0036389,00-0036555,00-0036912,00-0038597,00-0040666,00-0041550,JAX_DST",boom,49100,,,116.92113,0.0026,116.92111,0.0022,116.92113,,124.92,598478,0.0,1.9881,0.1602,0.0013,0.0,116.92113,179.06042,1.9881,0.3785648201021306
343,"00-0035640,00-0035685,00-0036555,00-0037744,00-0039811,00-0039918,00-0039919,00-0040735,JAX_DST",boom,49100,,,116.926125,0.0014,116.92614,0.002,116.92614,,156.76,252074,0.0,2.7567,0.1705,0.0021,0.0003,116.92614,175.6442,2.5067,0.40888470316363534
344,"00-0032764,00-0036040,00-0036223,00-0037239,00-0037291,00-0039139,00-0039890,00-0040743,JAX_DST",boom,49700,,,127.3637,0.0046,127.36368,0.0048,127.36368,,204.5,12739,15.0,3.3294,0.2774,0.002,0.0,127.3637,186.40643,3.3294,0.6532296798608664
345,"00-0034753,00-0035659,00-0036410,00-0036442,00-0036555,00-0036900,00-0039361,00-0039890,JAX_DST",boom,49200,,,123.31671,0.0032,123.31671,0.0039,123.31671,,106.56,741106,0.0,3.3863,0.2346,0.0016,0.0002,123.31671,183.45392,3.0363,0.5564752288095647
346,"00-0034844,00-0035659,00-0036389,00-0036912,00-0037248,00-0038498,00-0039361,00-0041547,JAX_DST",boom,49200,,,114.44841,0.002,114.448425,0.0019,114.44841,,98.42,779606,0.0,3.0139,0.1525,0.0015,0.0002,114.448425,177.50081,2.1139,0.3658933164690118
347,"00-0035228,00-0035229,00-0036322,00-0036973,00-0038117,00-0039064,00-0039139,00-0039811,JAX_DST",boom,49400,3.0,83.0,127.271835,0.0046,127.27185,0.0041,127.27183,5.0,152.32,298208,0.0,6.6292,0.2863,0.0039,0.0007,127.271835,185.92586,4.7792,0.6958097605288384
348,"00-0034844,00-0036410,00-0036900,00-0036973,00-0038606,00-0040663,00-0040668,00-0041547,JAX_DST",boom,49400,,,117.79143,0.0014,117.79143,0.0009,117.79143,,81.1,819838,0.0,2.0864,0.1606,0.0012,0.0,117.791435,176.53183,2.0864,0.3807294469633403
349,"00-0033921,00-0034855,00-0036410,00-0037228,00-0037744,00-0039040,00-0040237,00-0041027,JAX_DST",boom,49500,,,115.38383,0.0008,115.383835,0.0011,115.383835,,103.84,755772,0.0,2.1301,0.1422,0.0012,0.0002,115.38383,173.9505,1.9801,0.33651592871374125
350,"00-0034827,00-0034857,00-0036554,00-0037228,00-0038120,00-0038933,00-0039040,00-0040729,JAX_DST",boom,49800,,,117.0088,0.0009,117.00881,0.0014,117.0088,,173.86,112955,8.0,2.5807,0.172,0.0023,0.0,117.0088,173.70712,2.5807,0.41891984463951404
351,"00-0023459,00-0035640,00-0036223,00-0036894,00-0037228,00-0037261,00-0038542,00-0039064,JAX_DST",boom,49100,28.0,49.0,119.544685,0.004,119.5447,0.0036,119.544685,64.0,155.84,261667,0.0,6.0916,0.2172,0.0057,0.001,119.544685,184.70377,5.3916,0.5508733237936488
352,"00-0034796,00-0036223,00-0036550,00-0036973,00-0037248,00-0038933,00-0039064,00-0040727,JAX_DST",boom,49300,,,120.35356,0.0043,120.35358,0.0037,120.35356,,147.76,347018,0.0,21.8732,0.2113,0.0034,0.0009,120.35358,183.65279,3.9732,0.5173461056203094
353,"00-0032764,00-0033293,00-0035710,00-0036322,00-0036410,00-0038997,00-0039811,00-0040128,JAX_DST",boom,49300,,,119.49397,0.0031,119.49397,0.0035,119.49397,,131.14,533900,0.0,3.9059,0.1993,0.0038,0.0002,119.49397,180.9892,3.5059,0.487651414903359
354,"00-0036355,00-0038544,00-0039066,00-0039139,00-0039849,00-0039915,00-0040122,00-0040666,JAX_DST",boom,49400,2.0,4.0,128.80988,0.0102,128.80988,0.0118,128.80988,10.0,146.26,363765,0.0,16.1704,0.3165,0.0054,0.0007,128.80988,194.67516,5.6704,0.7843468436302637
355,"00-0032764,00-0036290,00-0036963,00-0037238,00-0039150,00-0039361,00-0039491,00-0040124,JAX_DST",boom,49000,,,119.92711,0.0021,119.92711,0.002,119.92711,,202.04,15814,15.0,10.1694,0.192,0.002,0.0002,119.92711,179.7584,2.8694,0.45833385679954947
356,"00-0033106,00-0034844,00-0036912,00-0036963,00-0036973,00-0037240,00-0038558,00-0039361,CLE_DST",boom,49700,46.0,,122.66342,0.0055,122.66342,0.0033,122.66342,42.0,110.84,715072,0.0,2.8667,0.215,0.0014,0.0001,122.66342,186.04024,2.7667,0.5096375403482555
357,"00-0033106,00-0035659,00-0036963,00-0038120,00-0039040,00-0039065,00-0039424,00-0040242,JAX_DST",boom,49000,,,122.03877,0.003,122.03879,0.002,122.03877,,137.24,466227,0.0,2.867,0.2089,0.002,0.0002,122.03877,181.23244,2.767,0.4941291548044432
358,"00-0032764,00-0034827,00-0036554,00-0038542,00-0038618,00-0039064,00-0039163,00-0040663,JAX_DST",boom,49400,,,117.1993,0.0019,117.19929,0.0023,117.1993,,185.56,55289,8.0,13.8258,0.1889,0.0038,0.0006,117.1993,178.04466,3.7258,0.46602768505665415
359,"00-0033921,00-0034855,00-0036900,00-0038129,00-0039139,00-0039146,00-0039361,00-0040126,JAX_DST",boom,49900,,,127.21936,0.0088,127.21936,0.0082,127.21936,,108.64,728944,0.0,15.2911,0.2928,0.0042,0.0006,127.21936,192.29025,4.9411,0.7160471313304763
360,"00-0030279,00-0035710,00-0036223,00-0039064,00-0039361,00-0039919,00-0040128,00-0040666,JAX_DST",boom,50000,,,122.56152,0.0068,122.56152,0.0072,122.56152,,135.44,486397,0.0,8.3296,0.2386,0.0058,0.0011,122.56152,188.42102,5.4296,0.6015199793308736
