season,week,score_rank,tag,entry_ix,lineup_score,player,pos,team,salary,proj,actual
2023,14,22,boom,55,115.4,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,23,lev,64,114.7,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,24,lev,105,113.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,27,lev,113,111.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,28,lev,115,110.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,30,lev,142,109.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,33,lev,114,108.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,34,lev,112,107.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,36,lev,110,106.9,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,37,lev,135,106.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,39,lev,134,106.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,40,lev,77,105.9,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,41,lev,147,105.7,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,42,lev,85,105.7,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,43,lev,148,105.7,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,44,boom,16,105.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,45,lev,117,105.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,46,lev,99,104.9,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,51,lev,128,102.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,52,lev,42,102.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,54,lev,127,102.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,55,lev,54,102.4,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,56,lev,47,102.4,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,59,lev,150,101.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,60,lev,122,101.2,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,61,lev,144,101.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,62,lev,136,100.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,64,lev,74,100.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,66,lev,79,99.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,67,lev,73,99.4,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,68,lev,46,99.4,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,69,lev,65,99.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,71,lev,129,98.7,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,73,lev,121,98.2,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,74,lev,132,98.1,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,75,lev,139,97.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,76,lev,96,97.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,77,lev,87,97.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,78,lev,141,97.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,79,lev,133,97.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,80,lev,123,96.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,81,lev,111,96.1,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,82,lev,107,95.9,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,83,lev,24,95.9,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,84,lev,66,95.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,85,lev,80,94.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,86,boom,39,94.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,87,lev,124,93.9,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,88,lev,78,93.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,89,lev,62,93.7,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,90,lev,102,93.4,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,92,lev,14,92.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,93,lev,101,92.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,96,lev,88,91.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,97,lev,56,91.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,98,lev,104,91.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,100,lev,145,90.2,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,101,lev,86,90.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,102,lev,91,89.9,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,103,lev,130,89.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,104,lev,92,89.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,105,lev,51,88.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,107,lev,81,88.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,108,lev,149,88.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,109,lev,59,88.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,111,lev,140,88.1,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,113,lev,100,87.7,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,114,lev,103,87.7,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,115,lev,146,87.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,116,lev,126,87.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,117,lev,5,87.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,118,lev,109,87.2,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,119,lev,70,87.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,121,lev,38,86.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,122,lev,83,86.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,123,lev,118,86.4,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,124,lev,137,86.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,125,lev,95,86.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,126,lev,106,86.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,127,lev,57,85.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,128,lev,94,84.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,130,lev,75,83.1,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,133,lev,138,81.5,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,135,lev,35,80.6,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,136,lev,120,80.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,137,lev,125,80.0,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,140,lev,89,77.7,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,141,lev,119,77.3,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,142,lev,143,76.9,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,143,lev,98,76.1,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,14,145,lev,131,69.8,Patrick Mahomes,QB,KC,7900,23.1,14.6
2023,15,1,boom,57,204.6,Patrick Mahomes,QB,KC,7800,20.4,20.7
2023,15,13,game,41,163.8,Patrick Mahomes,QB,KC,7800,20.4,20.7
2023,15,58,game,90,144.2,Patrick Mahomes,QB,KC,7800,20.4,20.7
2023,15,88,lev,89,128.5,Patrick Mahomes,QB,KC,7800,20.4,20.7
2023,16,136,dark,18,92.6,Patrick Mahomes,QB,KC,7500,20.8,17.7
2023,17,44,boom,40,129.6,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,95,game,6,110.3,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,106,lev,148,105.0,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,108,lev,108,103.2,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,113,lev,66,101.2,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,119,lev,131,98.8,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,120,game,121,98.5,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,121,lev,94,98.1,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,122,lev,127,98.1,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,124,lev,120,96.2,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,125,lev,101,96.1,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,129,lev,22,95.0,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,130,lev,146,95.0,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,132,lev,78,94.1,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,134,lev,51,93.2,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,135,lev,86,93.0,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,138,lev,85,91.6,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,139,boom,14,91.0,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,142,lev,105,87.0,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,148,lev,147,80.1,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,149,boom,26,77.1,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,17,150,lev,61,72.9,Patrick Mahomes,QB,KC,7500,22.8,13.0
2023,4,19,boom,20,156.5,Russell Wilson,QB,DEN,5800,19.5,22.2
2023,4,31,dark,41,144.9,Russell Wilson,QB,DEN,5800,19.5,22.2
2023,4,94,boom,7,117.3,Russell Wilson,QB,DEN,5800,19.5,22.2
2023,6,69,boom,69,100.8,Russell Wilson,QB,DEN,5800,16.6,8.9
2023,6,71,boom,14,100.6,Russell Wilson,QB,DEN,5800,16.6,8.9
2023,7,53,boom,14,129.5,Russell Wilson,QB,DEN,5400,17.1,13.9
2023,7,130,boom,28,99.3,Russell Wilson,QB,DEN,5400,17.1,13.9
2023,8,104,boom,36,118.9,Russell Wilson,QB,DEN,5300,16.4,18.6
2023,12,113,dark,62,120.7,Russell Wilson,QB,DEN,5400,13.6,17.8
2023,13,12,boom,36,150.6,Russell Wilson,QB,DEN,5700,18.6,18.8
2023,13,23,dark,18,141.6,Russell Wilson,QB,DEN,5700,18.6,18.8
2023,13,29,boom,15,139.1,Russell Wilson,QB,DEN,5700,18.6,18.8
2023,13,46,boom,4,127.0,Russell Wilson,QB,DEN,5700,18.6,18.8
2023,13,74,boom,66,111.8,Russell Wilson,QB,DEN,5700,18.6,18.8
2023,14,18,dark,12,120.5,Russell Wilson,QB,DEN,5800,17.4,16.5
2023,14,53,boom,53,102.8,Russell Wilson,QB,DEN,5800,17.4,16.5
2023,15,23,game,1,157.2,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,15,34,boom,10,155.1,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,15,36,game,93,153.8,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,15,42,game,39,150.9,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,15,50,lev,75,146.5,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,15,65,boom,4,141.1,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,15,110,boom,9,117.0,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,15,112,boom,24,116.2,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,15,113,boom,30,116.1,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,15,146,boom,37,88.0,Russell Wilson,QB,DEN,6000,18.7,18.5
2023,16,134,boom,5,93.7,Russell Wilson,QB,DEN,5900,18.5,23.5
2023,1,136,boom,22,94.5,Ryan Tannehill,QB,TEN,5200,17.2,5.4
2023,2,102,boom,6,119.6,Ryan Tannehill,QB,TEN,5000,18.3,21.0
2023,2,105,boom,2,118.5,Ryan Tannehill,QB,TEN,5000,18.3,21.0
2023,2,123,boom,25,110.2,Ryan Tannehill,QB,TEN,5000,18.3,21.0
2023,2,136,boom,16,103.3,Ryan Tannehill,QB,TEN,5000,18.3,21.0
2023,16,148,boom,30,81.9,Ryan Tannehill,QB,TEN,5000,15.9,9.8
2023,18,1,dark,13,165.1,Ryan Tannehill,QB,TEN,4800,12.9,13.4
2023,18,50,dark,37,132.2,Sam Darnold,QB,SF,5200,6.5,18.5
2023,2,117,dark,66,113.7,Sam Howell,QB,WAS,5400,15.4,21.3
2023,3,18,boom,51,163.6,Sam Howell,QB,WAS,5400,14.8,4.6
2023,6,59,game,60,102.5,Sam Howell,QB,WAS,5500,16.9,18.3
2023,6,100,game,49,93.4,Sam Howell,QB,WAS,5500,16.9,18.3
2023,7,98,dark,104,112.1,Sam Howell,QB,WAS,5500,15.9,10.5
2023,9,73,dark,21,129.4,Sam Howell,QB,WAS,5800,17.3,21.7
2023,10,20,game,60,151.7,Sam Howell,QB,WAS,5900,18.3,28.2
2023,10,63,boom,65,138.2,Sam Howell,QB,WAS,5900,18.3,28.2
2023,10,110,game,89,119.9,Sam Howell,QB,WAS,5900,18.3,28.2
2023,10,130,boom,39,110.7,Sam Howell,QB,WAS,5900,18.3,28.2
2023,10,141,boom,91,101.7,Sam Howell,QB,WAS,5900,18.3,28.2
2023,11,5,lev,108,136.1,Sam Howell,QB,WAS,6300,18.7,20.7
2023,11,14,lev,127,130.2,Sam Howell,QB,WAS,6300,18.7,20.7
2023,11,65,lev,51,105.9,Sam Howell,QB,WAS,6300,18.7,20.7
2023,12,24,boom,14,150.0,Sam Howell,QB,WAS,6200,18.9,21.3
2023,12,36,lev,52,140.5,Sam Howell,QB,WAS,6200,18.9,21.3
2023,13,17,boom,16,147.4,Sam Howell,QB,WAS,6200,19.2,20.2
2023,13,38,boom,13,130.7,Sam Howell,QB,WAS,6200,19.2,20.2
2023,13,44,dark,79,127.4,Sam Howell,QB,WAS,6200,19.2,20.2
2023,13,49,boom,54,124.1,Sam Howell,QB,WAS,6200,19.2,20.2
2023,13,65,boom,19,115.4,Sam Howell,QB,WAS,6200,19.2,20.2
2023,13,131,boom,28,85.9,Sam Howell,QB,WAS,6200,19.2,20.2
2023,15,3,lev,136,178.0,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,9,lev,135,168.5,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,11,lev,137,165.8,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,19,lev,100,159.0,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,20,lev,53,158.5,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,22,lev,67,157.3,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,24,lev,146,157.2,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,26,lev,99,156.8,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,31,lev,110,155.7,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,32,lev,16,155.3,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,45,lev,3,150.0,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,54,lev,95,146.1,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,63,lev,71,141.7,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,64,lev,88,141.4,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,66,lev,122,139.7,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,69,lev,127,139.2,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,74,lev,121,135.8,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,76,lev,141,134.9,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,77,boom,33,134.8,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,87,lev,82,128.6,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,102,lev,108,119.5,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,111,boom,22,116.3,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,125,boom,18,106.3,Sam Howell,QB,WAS,6300,19.5,9.3
2023,15,149,boom,44,73.1,Sam Howell,QB,WAS,6300,19.5,9.3
2023,18,16,lev,64,148.3,Sam Howell,QB,WAS,5200,14.3,9.4
2023,18,34,boom,29,139.8,Sam Howell,QB,WAS,5200,14.3,9.4
2023,18,98,boom,11,115.5,Sam Howell,QB,WAS,5200,14.3,9.4
2023,18,106,boom,52,113.8,Sam Howell,QB,WAS,5200,14.3,9.4
2023,9,105,dark,44,109.2,Taylor Heinicke,QB,ATL,5000,15.8,15.7
2023,9,145,boom,26,73.8,Taylor Heinicke,QB,ATL,5000,15.8,15.7
2023,10,38,boom,13,144.5,Taylor Heinicke,QB,ATL,5100,16.1,9.6
2023,10,117,dark,83,117.3,Taylor Heinicke,QB,ATL,5100,16.1,9.6
2023,16,110,dark,56,108.2,Taylor Heinicke,QB,ATL,4800,15.9,14.2
2023,16,147,boom,23,82.0,Taylor Heinicke,QB,ATL,4800,15.9,14.2
2023,13,106,dark,22,99.9,Tim Boyle,QB,NYJ,4800,12.0,5.1
2023,12,86,dark,147,129.0,Tommy DeVito,QB,NYG,5200,11.3,11.2
2023,14,38,boom,9,106.3,Tommy DeVito,QB,NYG,5100,13.9,17.4
2023,16,140,boom,90,87.7,Tommy DeVito,QB,NYG,5000,14.5,2.7
2023,1,128,boom,56,103.8,Trevor Lawrence,QB,JAX,6500,20.5,18.7
2023,2,80,boom,9,125.8,Trevor Lawrence,QB,JAX,6700,21.3,10.2
2023,2,126,boom,43,108.9,Trevor Lawrence,QB,JAX,6700,21.3,10.2
2023,2,129,boom,28,107.8,Trevor Lawrence,QB,JAX,6700,21.3,10.2
2023,2,144,boom,36,94.3,Trevor Lawrence,QB,JAX,6700,21.3,10.2
2023,2,148,boom,20,79.8,Trevor Lawrence,QB,JAX,6700,21.3,10.2
2023,3,103,dark,12,128.2,Trevor Lawrence,QB,JAX,6800,20.6,15.4
2023,4,43,boom,15,139.7,Trevor Lawrence,QB,JAX,6800,19.7,16.5
2023,4,74,dark,67,124.7,Trevor Lawrence,QB,JAX,6800,19.7,16.5
2023,4,125,boom,30,105.1,Trevor Lawrence,QB,JAX,6800,19.7,16.5
2023,5,28,boom,32,121.7,Trevor Lawrence,QB,JAX,6600,20.1,20.7
2023,5,100,boom,3,89.2,Trevor Lawrence,QB,JAX,6600,20.1,20.7
2023,6,4,boom,12,136.7,Trevor Lawrence,QB,JAX,6100,19.8,15.7
2023,6,8,boom,8,130.7,Trevor Lawrence,QB,JAX,6100,19.8,15.7
2023,6,99,dark,64,93.5,Trevor Lawrence,QB,JAX,6100,19.8,15.7
2023,6,131,boom,27,82.6,Trevor Lawrence,QB,JAX,6100,19.8,15.7
2023,7,66,boom,9,122.5,Trevor Lawrence,QB,JAX,6300,16.3,18.1
2023,7,88,boom,20,114.7,Trevor Lawrence,QB,JAX,6300,16.3,18.1
2023,8,139,boom,16,97.4,Trevor Lawrence,QB,JAX,6200,18.4,15.7
2023,10,123,dark,9,113.6,Trevor Lawrence,QB,JAX,6000,18.8,5.1
2023,10,126,boom,45,112.5,Trevor Lawrence,QB,JAX,6000,18.8,5.1
2023,10,132,boom,36,109.9,Trevor Lawrence,QB,JAX,6000,18.8,5.1
2023,10,139,boom,16,103.6,Trevor Lawrence,QB,JAX,6000,18.8,5.1
2023,10,142,boom,1,95.7,Trevor Lawrence,QB,JAX,6000,18.8,5.1
2023,10,143,boom,72,95.5,Trevor Lawrence,QB,JAX,6000,18.8,5.1
2023,10,147,boom,21,84.2,Trevor Lawrence,QB,JAX,6000,18.8,5.1
2023,10,149,boom,50,72.7,Trevor Lawrence,QB,JAX,6000,18.8,5.1
2023,11,18,dark,27,126.7,Trevor Lawrence,QB,JAX,6000,17.8,32.2
2023,11,35,boom,16,118.2,Trevor Lawrence,QB,JAX,6000,17.8,32.2
2023,11,62,boom,42,107.0,Trevor Lawrence,QB,JAX,6000,17.8,32.2
2023,12,28,dark,35,146.3,Trevor Lawrence,QB,JAX,6400,19.7,28.6
2023,12,34,boom,25,141.3,Trevor Lawrence,QB,JAX,6400,19.7,28.6
2023,12,74,boom,6,131.4,Trevor Lawrence,QB,JAX,6400,19.7,28.6
2023,12,76,boom,16,131.1,Trevor Lawrence,QB,JAX,6400,19.7,28.6
2023,12,146,boom,42,103.0,Trevor Lawrence,QB,JAX,6400,19.7,28.6
2023,13,71,boom,21,112.4,Trevor Lawrence,QB,JAX,7600,16.9,25.1
2023,13,75,boom,46,110.9,Trevor Lawrence,QB,JAX,7600,16.9,25.1
2023,13,103,boom,41,100.7,Trevor Lawrence,QB,JAX,7600,16.9,25.1
2023,14,8,dark,97,133.8,Trevor Lawrence,QB,JAX,6700,12.7,20.4
2023,15,143,boom,38,90.3,Trevor Lawrence,QB,JAX,6400,15.4,16.7
2023,18,44,boom,20,135.0,Trevor Lawrence,QB,JAX,6800,8.7,18.2
2023,1,1,lev,75,195.4,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,2,lev,87,188.2,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,3,lev,114,186.0,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,4,lev,104,182.3,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,5,lev,147,180.2,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,6,lev,137,180.2,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,7,lev,32,179.2,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,8,lev,36,178.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,9,lev,58,178.3,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,10,lev,117,178.1,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,11,lev,110,177.5,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,12,lev,95,177.1,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,13,lev,100,176.9,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,14,lev,59,174.3,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,15,lev,124,173.3,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,16,lev,138,171.9,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,17,lev,97,171.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,18,lev,86,170.3,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,19,lev,73,169.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,20,lev,113,169.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,21,lev,55,167.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,22,lev,94,167.0,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,23,lev,111,166.4,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,24,lev,96,165.9,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,25,lev,80,165.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,26,lev,23,165.2,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,27,lev,112,165.2,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,28,lev,1,163.8,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,29,lev,71,163.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,30,lev,69,163.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,31,lev,116,163.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,32,lev,40,163.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,33,lev,102,163.2,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,34,lev,99,163.0,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,35,lev,82,162.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,36,lev,64,162.2,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,37,lev,144,162.0,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,38,lev,133,161.8,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,39,lev,141,161.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,41,lev,126,160.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,42,lev,118,160.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,44,lev,134,160.1,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,45,lev,139,159.9,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,46,lev,49,159.8,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,47,lev,145,159.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,48,lev,67,159.3,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,49,lev,136,159.1,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,50,lev,72,158.8,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,51,lev,43,158.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,52,lev,142,158.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,53,lev,121,158.5,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,54,lev,135,158.4,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,55,lev,57,157.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,56,lev,127,157.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,57,lev,105,157.4,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,58,lev,63,157.3,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,59,lev,84,157.1,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,60,lev,132,157.0,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,61,lev,74,156.0,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,63,lev,83,155.8,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,64,lev,48,155.4,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,65,lev,60,155.1,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,66,lev,115,154.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,67,lev,68,154.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,68,lev,130,154.5,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,69,lev,122,153.7,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,70,lev,120,153.6,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,71,boom,70,153.4,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
2023,1,72,lev,44,153.2,Tua Tagovailoa,QB,MIA,6700,21.0,32.1
