season,week,score_rank,tag,lineup_score,player,pos,team,salary,proj,actual
2025,5,6,boom,155.6,Darren Waller,TE,MIA,3500,14.3,18.8
2025,5,6,boom,155.6,AJ Barner,TE,SEA,3100,14.8,24.3
2025,5,6,boom,155.6,SEA DST,DST,SEA,2800,9.0,-3.0
2025,5,7,boom,150.1,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,7,boom,150.1,Puka Nacua,WR,LA,8400,20.8,24.5
2025,5,7,boom,150.1,Matthew Stafford,QB,LA,6400,19.1,29.6
2025,5,7,boom,150.1,Davante Adams,WR,LA,6200,15.6,13.8
2025,5,7,boom,150.1,Alvin Kamara,RB,NO,5900,13.7,9.5
2025,5,7,boom,150.1,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,7,boom,150.1,Jalen Tolbert,WR,DAL,3600,16.4,0.0
2025,5,7,boom,150.1,Mason Taylor,TE,NYJ,2800,15.4,17.7
2025,5,7,boom,150.1,NO DST,DST,NO,2200,8.1,18.0
2025,5,8,boom,149.0,Amon-Ra St. Brown,WR,DET,7900,18.4,21.0
2025,5,8,boom,149.0,Ja'Marr Chase,WR,CIN,7800,15.5,32.0
2025,5,8,boom,149.0,Ashton Jeanty,RB,LV,6700,15.0,15.9
2025,5,8,boom,149.0,Jared Goff,QB,DET,6500,20.6,21.1
2025,5,8,boom,149.0,Quentin Johnston,WR,LAC,5700,15.4,7.9
2025,5,8,boom,149.0,Rhamondre Stevenson,RB,NE,4800,8.8,15.7
2025,5,8,boom,149.0,Sam LaPorta,TE,DET,4200,10.7,20.2
2025,5,8,boom,149.0,Mark Andrews,TE,BAL,4000,17.1,4.2
2025,5,8,boom,149.0,HOU DST,DST,HOU,2400,8.8,11.0
2025,5,9,lev,148.4,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,9,lev,148.4,Puka Nacua,WR,LA,8400,20.8,24.5
2025,5,9,lev,148.4,Matthew Stafford,QB,LA,6400,19.1,29.6
2025,5,9,lev,148.4,Davante Adams,WR,LA,6200,15.6,13.8
2025,5,9,lev,148.4,Breece Hall,RB,NYJ,5600,15.9,21.5
2025,5,9,lev,148.4,Troy Franklin,WR,DEN,4000,19.0,8.5
2025,5,9,lev,148.4,Juwan Johnson,TE,NO,3900,21.6,3.7
2025,5,9,lev,148.4,Sterling Shepard,WR,TB,3900,18.9,11.9
2025,5,9,lev,148.4,KC DST,DST,KC,3000,7.9,7.0
2025,5,10,boom,143.5,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,10,boom,143.5,Davante Adams,WR,LA,6200,15.6,13.8
2025,5,10,boom,143.5,Javonte Williams,RB,DAL,6200,15.2,29.9
2025,5,10,boom,143.5,Justin Herbert,QB,LAC,6100,22.0,15.6
2025,5,10,boom,143.5,Keenan Allen,WR,LAC,5600,13.3,10.8
2025,5,10,boom,143.5,Ladd McConkey,WR,LAC,5500,13.1,14.9
2025,5,10,boom,143.5,Jake Ferguson,TE,DAL,4800,13.0,23.9
2025,5,10,boom,143.5,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,10,boom,143.5,Zach Ertz,TE,WAS,3800,18.0,0.0
2025,5,11,boom,142.2,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,11,boom,142.2,Puka Nacua,WR,LA,8400,20.8,24.5
2025,5,11,boom,142.2,De'Von Achane,RB,MIA,7300,19.1,16.6
2025,5,11,boom,142.2,Matthew Stafford,QB,LA,6400,19.1,29.6
2025,5,11,boom,142.2,Davante Adams,WR,LA,6200,15.6,13.8
2025,5,11,boom,142.2,Elic Ayomanor,WR,TEN,4100,9.1,3.8
2025,5,11,boom,142.2,ARI DST,DST,ARI,3600,9.6,7.0
2025,5,11,boom,142.2,Mason Taylor,TE,NYJ,2800,15.4,17.7
2025,5,11,boom,142.2,Hunter Long,TE,JAX,2500,8.0,1.3
2025,5,12,boom,142.1,Amon-Ra St. Brown,WR,DET,7900,18.4,21.0
2025,5,12,boom,142.1,George Pickens,WR,DAL,6600,15.4,13.7
2025,5,12,boom,142.1,Omarion Hampton,RB,LAC,6500,16.4,13.0
2025,5,12,boom,142.1,Garrett Wilson,WR,NYJ,6100,16.8,19.1
2025,5,12,boom,142.1,Justin Fields,QB,NYJ,5600,22.2,25.9
2025,5,12,boom,142.1,Ladd McConkey,WR,LAC,5500,13.1,14.9
2025,5,12,boom,142.1,Tony Pollard,RB,TEN,5400,12.5,15.8
2025,5,12,boom,142.1,LAR DST,DST,LAR,3100,9.9,1.0
2025,5,12,boom,142.1,Mason Taylor,TE,NYJ,2800,15.4,17.7
2025,5,13,boom,140.7,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,13,boom,140.7,Derrick Henry,RB,BAL,7000,13.7,9.3
2025,5,13,boom,140.7,Jalen Hurts,QB,PHI,6800,22.5,19.5
2025,5,13,boom,140.7,Courtland Sutton,WR,DEN,6000,12.9,17.9
2025,5,13,boom,140.7,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,13,boom,140.7,DeVonta Smith,WR,PHI,5000,10.9,22.4
2025,5,13,boom,140.7,Jameson Williams,WR,DET,4900,11.9,2.0
2025,5,13,boom,140.7,Dallas Goedert,TE,PHI,4100,9.2,10.9
2025,5,13,boom,140.7,NO DST,DST,NO,2200,8.1,18.0
2025,5,14,game,139.2,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,14,game,139.2,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,14,game,139.2,George Pickens,WR,DAL,6600,15.4,13.7
2025,5,14,game,139.2,Garrett Wilson,WR,NYJ,6100,16.8,19.1
2025,5,14,game,139.2,Dak Prescott,QB,DAL,6000,19.5,28.3
2025,5,14,game,139.2,Juwan Johnson,TE,NO,3900,21.6,3.7
2025,5,14,game,139.2,Jalen Tolbert,WR,DAL,3600,16.4,0.0
2025,5,14,game,139.2,ARI DST,DST,ARI,3600,9.6,7.0
2025,5,14,game,139.2,Josh Reynolds,WR,NYJ,3500,17.6,7.9
2025,5,15,boom,138.5,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,15,boom,138.5,Jaxon Smith-Njigba,WR,SEA,7100,17.1,30.2
2025,5,15,boom,138.5,Omarion Hampton,RB,LAC,6500,16.4,13.0
2025,5,15,boom,138.5,Brian Thomas Jr.,WR,JAX,6100,13.9,12.0
2025,5,15,boom,138.5,Quentin Johnston,WR,LAC,5700,15.4,7.9
2025,5,15,boom,138.5,Trevor Lawrence,QB,JAX,5100,17.2,28.2
2025,5,15,boom,138.5,Travis Kelce,TE,KC,4300,9.7,19.1
2025,5,15,boom,138.5,Brenton Strange,TE,JAX,3600,16.1,3.2
2025,5,15,boom,138.5,SEA DST,DST,SEA,2800,9.0,-3.0
2025,5,16,boom,137.2,Puka Nacua,WR,LA,8400,20.8,24.5
2025,5,16,boom,137.2,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,16,boom,137.2,Quentin Johnston,WR,LAC,5700,15.4,7.9
2025,5,16,boom,137.2,Jakobi Meyers,WR,LV,5600,15.3,7.2
2025,5,16,boom,137.2,Tony Pollard,RB,TEN,5400,12.5,15.8
2025,5,16,boom,137.2,Geno Smith,QB,LV,5400,18.7,7.9
2025,5,16,boom,137.2,Tre Tucker,WR,LV,4700,11.7,11.1
2025,5,16,boom,137.2,Sam LaPorta,TE,DET,4200,10.7,20.2
2025,5,16,boom,137.2,HOU DST,DST,HOU,2400,8.8,11.0
2025,5,17,boom,135.5,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,17,boom,135.5,Amon-Ra St. Brown,WR,DET,7900,18.4,21.0
2025,5,17,boom,135.5,Jared Goff,QB,DET,6500,20.6,21.1
2025,5,17,boom,135.5,Davante Adams,WR,LA,6200,15.6,13.8
2025,5,17,boom,135.5,Chase Brown,RB,CIN,6100,12.6,11.8
2025,5,17,boom,135.5,Jameson Williams,WR,DET,4900,11.9,2.0
2025,5,17,boom,135.5,Tre Tucker,WR,LV,4700,11.7,11.1
2025,5,17,boom,135.5,Cade Otton,TE,TB,3300,16.0,12.1
2025,5,17,boom,135.5,HOU DST,DST,HOU,2400,8.8,11.0
2025,5,18,boom,134.1,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,18,boom,134.1,Amon-Ra St. Brown,WR,DET,7900,18.4,21.0
2025,5,18,boom,134.1,Jared Goff,QB,DET,6500,20.6,21.1
2025,5,18,boom,134.1,Chase Brown,RB,CIN,6100,12.6,11.8
2025,5,18,boom,134.1,Marvin Harrison Jr.,WR,ARI,5400,12.4,13.8
2025,5,18,boom,134.1,Jameson Williams,WR,DET,4900,11.9,2.0
2025,5,18,boom,134.1,Tyler Warren,TE,IND,4700,14.0,14.4
2025,5,18,boom,134.1,Xavier Legette,WR,CAR,3500,16.0,11.1
2025,5,18,boom,134.1,HOU DST,DST,HOU,2400,8.8,11.0
2025,5,19,lev,133.5,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,19,lev,133.5,Puka Nacua,WR,LA,8400,20.8,24.5
2025,5,19,lev,133.5,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,19,lev,133.5,Matthew Stafford,QB,LA,6400,19.1,29.6
2025,5,19,lev,133.5,Juwan Johnson,TE,NO,3900,21.6,3.7
2025,5,19,lev,133.5,Zach Ertz,TE,WAS,3800,18.0,0.0
2025,5,19,lev,133.5,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,19,lev,133.5,Josh Reynolds,WR,NYJ,3500,17.6,7.9
2025,5,19,lev,133.5,Jordan Whittington,WR,LA,3000,12.3,5.3
2025,5,20,boom,132.4,Amon-Ra St. Brown,WR,DET,7900,18.4,21.0
2025,5,20,boom,132.4,Jalen Hurts,QB,PHI,6800,22.5,19.5
2025,5,20,boom,132.4,Omarion Hampton,RB,LAC,6500,16.4,13.0
2025,5,20,boom,132.4,Davante Adams,WR,LA,6200,15.6,13.8
2025,5,20,boom,132.4,Courtland Sutton,WR,DEN,6000,12.9,17.9
2025,5,20,boom,132.4,A.J. Brown,WR,PHI,6000,13.3,9.3
2025,5,20,boom,132.4,Kyren Williams,RB,LA,6000,14.9,32.1
2025,5,20,boom,132.4,Grant Calcaterra,TE,PHI,2500,10.0,3.8
2025,5,20,boom,132.4,CIN DST,DST,CIN,2100,4.0,2.0
2025,5,21,boom,132.4,Ja'Marr Chase,WR,CIN,7800,15.5,32.0
2025,5,21,boom,132.4,De'Von Achane,RB,MIA,7300,19.1,16.6
2025,5,21,boom,132.4,Emeka Egbuka,WR,TB,6900,14.9,34.3
2025,5,21,boom,132.4,Kyler Murray,QB,ARI,5900,20.5,16.3
2025,5,21,boom,132.4,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,21,boom,132.4,Tony Pollard,RB,TEN,5400,12.5,15.8
2025,5,21,boom,132.4,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,21,boom,132.4,Hunter Renfrow,WR,CAR,3700,14.9,1.7
2025,5,21,boom,132.4,Michael Wilson,WR,ARI,3300,14.3,3.6
2025,5,22,game,131.5,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,22,game,131.5,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,22,game,131.5,George Pickens,WR,DAL,6600,15.4,13.7
2025,5,22,game,131.5,Garrett Wilson,WR,NYJ,6100,16.8,19.1
2025,5,22,game,131.5,Dak Prescott,QB,DAL,6000,19.5,28.3
2025,5,22,game,131.5,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,22,game,131.5,Zach Ertz,TE,WAS,3800,18.0,0.0
2025,5,22,game,131.5,Jalen Tolbert,WR,DAL,3600,16.4,0.0
2025,5,22,game,131.5,Josh Reynolds,WR,NYJ,3500,17.6,7.9
2025,5,23,game,131.1,Puka Nacua,WR,LA,8400,20.8,24.5
2025,5,23,game,131.1,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,23,game,131.1,Saquon Barkley,RB,PHI,7500,17.4,17.8
2025,5,23,game,131.1,Jalen Hurts,QB,PHI,6800,22.5,19.5
2025,5,23,game,131.1,Dallas Goedert,TE,PHI,4100,9.2,10.9
2025,5,23,game,131.1,Troy Franklin,WR,DEN,4000,19.0,8.5
2025,5,23,game,131.1,Sterling Shepard,WR,TB,3900,18.9,11.9
2025,5,23,game,131.1,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,23,game,131.1,Jahan Dotson,WR,PHI,3400,13.2,3.4
2025,5,24,game,130.5,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,24,game,130.5,Puka Nacua,WR,LA,8400,20.8,24.5
2025,5,24,game,130.5,George Pickens,WR,DAL,6600,15.4,13.7
2025,5,24,game,130.5,Dak Prescott,QB,DAL,6000,19.5,28.3
2025,5,24,game,130.5,Breece Hall,RB,NYJ,5600,15.9,21.5
2025,5,24,game,130.5,Juwan Johnson,TE,NO,3900,21.6,3.7
2025,5,24,game,130.5,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,24,game,130.5,Jalen Tolbert,WR,DAL,3600,16.4,0.0
2025,5,24,game,130.5,Josh Reynolds,WR,NYJ,3500,17.6,7.9
2025,5,25,boom,128.8,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,25,boom,128.8,Justin Herbert,QB,LAC,6100,22.0,15.6
2025,5,25,boom,128.8,Kyren Williams,RB,LA,6000,14.9,32.1
2025,5,25,boom,128.8,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,25,boom,128.8,Quentin Johnston,WR,LAC,5700,15.4,7.9
2025,5,25,boom,128.8,Keenan Allen,WR,LAC,5600,13.3,10.8
2025,5,25,boom,128.8,Dalton Kincaid,TE,BUF,4400,9.3,19.8
2025,5,25,boom,128.8,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,25,boom,128.8,Jaylin Lane,WR,WAS,3100,9.8,2.6
2025,5,26,boom,125.5,De'Von Achane,RB,MIA,7300,19.1,16.6
2025,5,26,boom,125.5,Jaxon Smith-Njigba,WR,SEA,7100,17.1,30.2
2025,5,26,boom,125.5,George Pickens,WR,DAL,6600,15.4,13.7
2025,5,26,boom,125.5,Kenneth Walker III,RB,SEA,6300,13.2,9.6
2025,5,26,boom,125.5,Wan'Dale Robinson,WR,NYG,5300,11.6,8.2
2025,5,26,boom,125.5,Spencer Rattler,QB,NO,4800,14.3,16.1
2025,5,26,boom,125.5,Rashid Shaheed,WR,NO,4500,10.6,24.4
2025,5,26,boom,125.5,Juwan Johnson,TE,NO,3900,21.6,3.7
2025,5,26,boom,125.5,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,27,boom,124.5,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,27,boom,124.5,Ja'Marr Chase,WR,CIN,7800,15.5,32.0
2025,5,27,boom,124.5,Davante Adams,WR,LA,6200,15.6,13.8
2025,5,27,boom,124.5,Chase Brown,RB,CIN,6100,12.6,11.8
2025,5,27,boom,124.5,Jakobi Meyers,WR,LV,5600,15.3,7.2
2025,5,27,boom,124.5,Geno Smith,QB,LV,5400,18.7,7.9
2025,5,27,boom,124.5,Tre Tucker,WR,LV,4700,11.7,11.1
2025,5,27,boom,124.5,Cade Otton,TE,TB,3300,16.0,12.1
2025,5,27,boom,124.5,SEA DST,DST,SEA,2800,9.0,-3.0
2025,5,28,boom,123.6,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,28,boom,123.6,Saquon Barkley,RB,PHI,7500,17.4,17.8
2025,5,28,boom,123.6,Kyler Murray,QB,ARI,5900,20.5,16.3
2025,5,28,boom,123.6,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,28,boom,123.6,Ladd McConkey,WR,LAC,5500,13.1,14.9
2025,5,28,boom,123.6,Marvin Harrison Jr.,WR,ARI,5400,12.4,13.8
2025,5,28,boom,123.6,Jameson Williams,WR,DET,4900,11.9,2.0
2025,5,28,boom,123.6,Elic Ayomanor,WR,TEN,4100,9.1,3.8
2025,5,28,boom,123.6,NO DST,DST,NO,2200,8.1,18.0
2025,5,29,boom,122.3,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,29,boom,122.3,Zay Flowers,WR,BAL,6200,13.0,12.2
2025,5,29,boom,122.3,Garrett Wilson,WR,NYJ,6100,16.8,19.1
2025,5,29,boom,122.3,Jakobi Meyers,WR,LV,5600,15.3,7.2
2025,5,29,boom,122.3,Tony Pollard,RB,TEN,5400,12.5,15.8
2025,5,29,boom,122.3,Geno Smith,QB,LV,5400,18.7,7.9
2025,5,29,boom,122.3,Tyler Warren,TE,IND,4700,14.0,14.4
2025,5,29,boom,122.3,Tre Tucker,WR,LV,4700,11.7,11.1
2025,5,29,boom,122.3,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,30,boom,121.6,Puka Nacua,WR,LA,8400,20.8,24.5
2025,5,30,boom,121.6,Jalen Hurts,QB,PHI,6800,22.5,19.5
2025,5,30,boom,121.6,Ashton Jeanty,RB,LV,6700,15.0,15.9
2025,5,30,boom,121.6,A.J. Brown,WR,PHI,6000,13.3,9.3
2025,5,30,boom,121.6,Alvin Kamara,RB,NO,5900,13.7,9.5
2025,5,30,boom,121.6,DeVonta Smith,WR,PHI,5000,10.9,22.4
2025,5,30,boom,121.6,Troy Franklin,WR,DEN,4000,19.0,8.5
2025,5,30,boom,121.6,Dalton Schultz,TE,HOU,3600,16.8,11.0
2025,5,30,boom,121.6,LAR DST,DST,LAR,3100,9.9,1.0
2025,5,31,boom,121.2,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,31,boom,121.2,Saquon Barkley,RB,PHI,7500,17.4,17.8
2025,5,31,boom,121.2,Courtland Sutton,WR,DEN,6000,12.9,17.9
2025,5,31,boom,121.2,Quentin Johnston,WR,LAC,5700,15.4,7.9
2025,5,31,boom,121.2,Jakobi Meyers,WR,LV,5600,15.3,7.2
2025,5,31,boom,121.2,Geno Smith,QB,LV,5400,18.7,7.9
2025,5,31,boom,121.2,Tre Tucker,WR,LV,4700,11.7,11.1
2025,5,31,boom,121.2,Darren Waller,TE,MIA,3500,14.3,18.8
2025,5,31,boom,121.2,LAR DST,DST,LAR,3100,9.9,1.0
2025,5,32,lev,117.2,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,32,lev,117.2,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,32,lev,117.2,Justin Herbert,QB,LAC,6100,22.0,15.6
2025,5,32,lev,117.2,Quentin Johnston,WR,LAC,5700,15.4,7.9
2025,5,32,lev,117.2,Keenan Allen,WR,LAC,5600,13.3,10.8
2025,5,32,lev,117.2,Troy Franklin,WR,DEN,4000,19.0,8.5
2025,5,32,lev,117.2,Sterling Shepard,WR,TB,3900,18.9,11.9
2025,5,32,lev,117.2,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,32,lev,117.2,Zach Ertz,TE,WAS,3800,18.0,0.0
2025,5,33,boom,116.1,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,33,boom,116.1,Kyren Williams,RB,LA,6000,14.9,32.1
2025,5,33,boom,116.1,A.J. Brown,WR,PHI,6000,13.3,9.3
2025,5,33,boom,116.1,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,33,boom,116.1,Keenan Allen,WR,LAC,5600,13.3,10.8
2025,5,33,boom,116.1,Jakobi Meyers,WR,LV,5600,15.3,7.2
2025,5,33,boom,116.1,Geno Smith,QB,LV,5400,18.7,7.9
2025,5,33,boom,116.1,Tre Tucker,WR,LV,4700,11.7,11.1
2025,5,33,boom,116.1,SEA DST,DST,SEA,2800,9.0,-3.0
2025,5,34,boom,113.0,Saquon Barkley,RB,PHI,7500,17.4,17.8
2025,5,34,boom,113.0,Omarion Hampton,RB,LAC,6500,16.4,13.0
2025,5,34,boom,113.0,Garrett Wilson,WR,NYJ,6100,16.8,19.1
2025,5,34,boom,113.0,Justin Herbert,QB,LAC,6100,22.0,15.6
2025,5,34,boom,113.0,Quentin Johnston,WR,LAC,5700,15.4,7.9
2025,5,34,boom,113.0,Keenan Allen,WR,LAC,5600,13.3,10.8
2025,5,34,boom,113.0,Dalton Kincaid,TE,BUF,4400,9.3,19.8
2025,5,34,boom,113.0,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,34,boom,113.0,Luke McCaffrey,WR,WAS,3700,12.5,6.0
2025,5,35,boom,112.3,Amon-Ra St. Brown,WR,DET,7900,18.4,21.0
2025,5,35,boom,112.3,Ashton Jeanty,RB,LV,6700,15.0,15.9
2025,5,35,boom,112.3,Jared Goff,QB,DET,6500,20.6,21.1
2025,5,35,boom,112.3,Chase Brown,RB,CIN,6100,12.6,11.8
2025,5,35,boom,112.3,Brian Thomas Jr.,WR,JAX,6100,13.9,12.0
2025,5,35,boom,112.3,Marvin Harrison Jr.,WR,ARI,5400,12.4,13.8
2025,5,35,boom,112.3,Jameson Williams,WR,DET,4900,11.9,2.0
2025,5,35,boom,112.3,Juwan Johnson,TE,NO,3900,21.6,3.7
2025,5,35,boom,112.3,HOU DST,DST,HOU,2400,8.8,11.0
2025,5,36,boom,111.4,De'Von Achane,RB,MIA,7300,19.1,16.6
2025,5,36,boom,111.4,Jalen Hurts,QB,PHI,6800,22.5,19.5
2025,5,36,boom,111.4,A.J. Brown,WR,PHI,6000,13.3,9.3
2025,5,36,boom,111.4,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,36,boom,111.4,Jakobi Meyers,WR,LV,5600,15.3,7.2
2025,5,36,boom,111.4,Tony Pollard,RB,TEN,5400,12.5,15.8
2025,5,36,boom,111.4,DeVonta Smith,WR,PHI,5000,10.9,22.4
2025,5,36,boom,111.4,Troy Franklin,WR,DEN,4000,19.0,8.5
2025,5,36,boom,111.4,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,37,game,110.4,Christian McCaffrey,RB,SF,8600,21.9,27.9
2025,5,37,game,110.4,Saquon Barkley,RB,PHI,7500,17.4,17.8
2025,5,37,game,110.4,Jalen Hurts,QB,PHI,6800,22.5,19.5
2025,5,37,game,110.4,A.J. Brown,WR,PHI,6000,13.3,9.3
2025,5,37,game,110.4,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,37,game,110.4,Troy Franklin,WR,DEN,4000,19.0,8.5
2025,5,37,game,110.4,Sterling Shepard,WR,TB,3900,18.9,11.9
2025,5,37,game,110.4,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,37,game,110.4,Jahan Dotson,WR,PHI,3400,13.2,3.4
2025,5,38,boom,105.6,Jonathan Taylor,RB,IND,8000,21.4,31.6
2025,5,38,boom,105.6,Courtland Sutton,WR,DEN,6000,12.9,17.9
2025,5,38,boom,105.6,A.J. Brown,WR,PHI,6000,13.3,9.3
2025,5,38,boom,105.6,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,38,boom,105.6,Quentin Johnston,WR,LAC,5700,15.4,7.9
2025,5,38,boom,105.6,Bo Nix,QB,DEN,5700,16.9,17.9
2025,5,38,boom,105.6,Woody Marks,RB,HOU,5400,11.5,2.4
2025,5,38,boom,105.6,Troy Franklin,WR,DEN,4000,19.0,8.5
2025,5,38,boom,105.6,LAR DST,DST,LAR,3100,9.9,1.0
2025,5,39,boom,99.7,De'Von Achane,RB,MIA,7300,19.1,16.6
2025,5,39,boom,99.7,George Pickens,WR,DAL,6600,15.4,13.7
2025,5,39,boom,99.7,Omarion Hampton,RB,LAC,6500,16.4,13.0
2025,5,39,boom,99.7,Justin Herbert,QB,LAC,6100,22.0,15.6
2025,5,39,boom,99.7,Quentin Johnston,WR,LAC,5700,15.4,7.9
2025,5,39,boom,99.7,Keenan Allen,WR,LAC,5600,13.3,10.8
2025,5,39,boom,99.7,Travis Kelce,TE,KC,4300,9.7,19.1
2025,5,39,boom,99.7,MIN DST,DST,MIN,3800,10.5,3.0
2025,5,39,boom,99.7,Zach Ertz,TE,WAS,3800,18.0,0.0
2025,5,40,boom,98.0,Amon-Ra St. Brown,WR,DET,7900,18.4,21.0
2025,5,40,boom,98.0,Saquon Barkley,RB,PHI,7500,17.4,17.8
2025,5,40,boom,98.0,Jared Goff,QB,DET,6500,20.6,21.1
2025,5,40,boom,98.0,Chase Brown,RB,CIN,6100,12.6,11.8
2025,5,40,boom,98.0,Trey McBride,TE,ARI,5800,16.1,9.1
2025,5,40,boom,98.0,Tetairoa McMillan,WR,CAR,5700,13.5,13.3
2025,5,40,boom,98.0,Jameson Williams,WR,DET,4900,11.9,2.0
2025,5,40,boom,98.0,LAR DST,DST,LAR,3100,9.9,1.0
2025,5,40,boom,98.0,Drew Sample,TE,CIN,2500,8.2,0.9
2025,6,1,boom,191.4,Bijan Robinson,RB,ATL,8200,19.8,38.8
2025,6,1,boom,191.4,Josh Jacobs,RB,GB,7300,17.7,32.0
2025,6,1,boom,191.4,Jayden Daniels,QB,WAS,6900,22.8,23.6
2025,6,1,boom,191.4,Brian Thomas Jr.,WR,JAX,6200,13.1,23.0
2025,6,1,boom,191.4,Jakobi Meyers,WR,LV,5800,13.9,7.9
2025,6,1,boom,191.4,D'Andre Swift,RB,CHI,5500,13.4,28.5
2025,6,1,boom,191.4,Luke McCaffrey,WR,WAS,3800,15.4,10.3
2025,6,1,boom,191.4,Zach Ertz,TE,WAS,3600,19.4,16.3
2025,6,1,boom,191.4,SEA DST,DST,SEA,2700,7.7,11.0
2025,6,2,boom,162.9,De'Von Achane,RB,MIA,7800,18.5,34.0
2025,6,2,boom,162.9,George Pickens,WR,DAL,6800,16.2,34.8
2025,6,2,boom,162.9,Dak Prescott,QB,DAL,6500,19.5,22.3
2025,6,2,boom,162.9,Tetairoa McMillan,WR,CAR,6000,14.4,17.9
2025,6,2,boom,162.9,David Montgomery,RB,DET,5500,11.2,8.1
2025,6,2,boom,162.9,Jake Ferguson,TE,DAL,5300,13.6,12.3
2025,6,2,boom,162.9,Cooper Kupp,WR,SEA,4600,10.7,12.0
2025,6,2,boom,162.9,Sam LaPorta,TE,DET,4400,10.8,16.5
2025,6,2,boom,162.9,NE DST,DST,NE,3100,8.0,5.0
2025,6,3,boom,161.4,Jonathan Taylor,RB,IND,8500,21.3,26.7
2025,6,3,boom,161.4,George Pickens,WR,DAL,6800,16.2,34.8
2025,6,3,boom,161.4,Dak Prescott,QB,DAL,6500,19.5,22.3
2025,6,3,boom,161.4,Courtland Sutton,WR,DEN,6100,14.3,2.7
2025,6,3,boom,161.4,Tetairoa McMillan,WR,CAR,6000,14.4,17.9
2025,6,3,boom,161.4,Rico Dowdle,RB,CAR,5800,14.6,36.9
2025,6,3,boom,161.4,Travis Kelce,TE,KC,4100,11.2,13.8
2025,6,3,boom,161.4,Ryan Flournoy,WR,DAL,3600,19.1,6.3
2025,6,3,boom,161.4,CLE DST,DST,CLE,2500,7.6,0.0
2025,6,4,game,161.3,Jonathan Taylor,RB,IND,8500,21.3,26.7
2025,6,4,game,161.3,De'Von Achane,RB,MIA,7800,18.5,34.0
2025,6,4,game,161.3,Justin Herbert,QB,LAC,6300,21.4,18.8
2025,6,4,game,161.3,Ladd McConkey,WR,LAC,5700,14.1,26.0
2025,6,4,game,161.3,Keenan Allen,WR,LAC,5600,13.2,6.7
2025,6,4,game,161.3,Dallas Goedert,TE,PHI,4000,17.8,29.0
2025,6,4,game,161.3,GB DST,DST,GB,3700,10.0,2.0
2025,6,4,game,161.3,Malik Washington,WR,MIA,3700,14.3,6.3
2025,6,4,game,161.3,Jake Tonges,TE,SF,3700,18.5,11.8
2025,6,5,boom,160.9,Jonathan Taylor,RB,IND,8500,21.3,26.7
2025,6,5,boom,160.9,Christian McCaffrey,RB,SF,8400,20.6,24.1
2025,6,5,boom,160.9,George Pickens,WR,DAL,6800,16.2,34.8
2025,6,5,boom,160.9,Baker Mayfield,QB,TB,6600,20.3,19.6
